order_id,order_date,revenue,region,product_category,customer_type,marketing_channel,units,discount_percent,gross_margin,payment_method
ORD-YXCG-001619,2025-02-03,83.16,North,Beauty,Returning,Organic,2,6.70,39.01,Wallet
ORD-JREI-001620,2025-02-03,159.98,West,Home,New,Organic,2,11.11,54.35,Card
ORD-HYMM-001621,2025-02-03,37.16,Central,Beauty,New,Social,1,6.09,19.21,COD
ORD-NKLT-001622,2025-02-03,264.32,East,Sports,New,Social,4,12.59,83.14,Wallet
ORD-HKME-001623,2025-02-03,85.80,South,Home,New,Paid Search,1,9.92,29.32,Card
ORD-JGQV-001624,2025-02-03,123.01,North,Beauty,Returning,Social,3,10.79,55.91,Wallet
ORD-ZCIB-001625,2025-02-03,160.70,Central,Electronics,New,Organic,1,8.69,37.10,Wallet
ORD-FKHO-001626,2025-02-03,90.71,East,Beauty,Returning,Referral,2,5.51,41.04,Wallet
ORD-IQRP-001627,2025-02-03,752.82,West,Electronics,New,Paid Search,4,9.22,178.16,Card
ORD-MSCT-001628,2025-02-04,279.02,East,Sports,Returning,Email,4,8.92,99.27,Card
ORD-GGRK-001629,2025-02-04,150.67,West,Beauty,Returning,Email,4,12.40,63.64,Card
ORD-HIWS-001630,2025-02-04,362.08,Central,Electronics,Returning,Organic,2,17.51,72.00,Bank Transfer
ORD-YFPX-001631,2025-02-04,78.90,East,Sports,New,Organic,1,4.33,30.62,Card
ORD-TZYN-001632,2025-02-04,322.23,South,Sports,New,Social,4,8.66,118.22,Card
ORD-LCUC-001633,2025-02-04,158.44,West,Sports,Returning,Organic,2,5.11,56.62,Card
ORD-MIJO-001634,2025-02-04,379.69,West,Electronics,New,Social,2,11.79,94.01,Wallet
ORD-BUDN-001635,2025-02-04,98.10,South,Accessories,New,Paid Search,4,17.67,45.28,Bank Transfer
ORD-QXYE-001636,2025-02-04,192.27,North,Electronics,Returning,Email,1,11.54,47.52,Card
ORD-AFCV-001637,2025-02-04,60.26,North,Apparel,Returning,Organic,1,5.74,25.83,Card
ORD-MUVS-001638,2025-02-04,486.82,West,Electronics,Returning,Social,2,1.69,143.08,Card
ORD-DOFC-001639,2025-02-04,982.92,West,Electronics,Returning,Social,5,7.55,243.13,Card
ORD-MVFG-001640,2025-02-04,88.98,East,Home,Returning,Paid Search,1,7.80,30.46,Bank Transfer
ORD-MEHO-001641,2025-02-04,232.14,West,Electronics,New,Email,1,12.82,53.36,Card
ORD-ISSE-001642,2025-02-04,86.92,South,Beauty,Returning,Organic,2,7.98,40.57,Card
ORD-MQAC-001643,2025-02-04,101.60,Central,Home,Returning,Referral,1,0.67,38.90,Card
ORD-BKRJ-001644,2025-02-04,156.45,South,Apparel,Returning,Organic,3,6.99,66.90,Card
ORD-YSXK-001645,2025-02-04,152.35,East,Home,Returning,Email,2,10.20,49.03,Bank Transfer
ORD-MLRJ-001646,2025-02-04,239.57,Central,Sports,Returning,Organic,3,0.05,96.90,Card
ORD-UBUF-001647,2025-02-04,105.23,North,Apparel,New,Paid Search,2,14.38,40.17,Card
ORD-JHPC-001648,2025-02-04,62.16,Central,Sports,New,Social,1,10.41,20.91,Card
ORD-MYWT-001649,2025-02-04,823.89,South,Electronics,New,Paid Search,4,15.15,156.66,Wallet
ORD-EICP-001650,2025-02-04,50.65,North,Apparel,Returning,Paid Search,1,9.81,20.54,Card
ORD-FPIY-001651,2025-02-04,77.85,Central,Beauty,New,Paid Search,2,15.15,34.68,Bank Transfer
ORD-KRAJ-001652,2025-02-04,203.64,West,Apparel,Returning,Paid Search,3,8.67,85.17,Wallet
ORD-EING-001653,2025-02-04,82.59,Central,Accessories,Returning,Email,3,10.05,41.34,COD
ORD-TMVA-001654,2025-02-04,119.67,South,Home,New,Referral,2,17.68,29.19,Card
ORD-RDJB-001655,2025-02-04,918.67,East,Electronics,Returning,Email,5,10.91,189.18,COD
ORD-FVXX-001656,2025-02-04,448.42,West,Home,New,Referral,5,15.44,135.85,Wallet
ORD-VPAC-001657,2025-02-04,257.90,North,Home,New,Paid Search,3,12.46,82.74,COD
ORD-EBDW-001658,2025-02-04,139.98,East,Accessories,New,Referral,5,10.26,69.00,Card
ORD-LQMN-001659,2025-02-04,88.78,West,Beauty,Returning,Referral,2,7.93,43.04,Card
ORD-ULKO-001660,2025-02-04,60.84,East,Accessories,Returning,Organic,2,4.65,31.93,Bank Transfer
ORD-CJBZ-001661,2025-02-04,42.57,West,Beauty,Returning,Social,1,9.83,18.77,Card
ORD-MOSJ-001662,2025-02-04,134.18,West,Accessories,New,Email,5,9.77,63.88,Card
ORD-GYFG-001663,2025-02-04,145.31,West,Sports,Returning,Referral,2,6.07,50.87,Card
ORD-LFJU-001664,2025-02-04,81.25,East,Beauty,Returning,Organic,2,1.81,39.52,Wallet
ORD-QWZX-001665,2025-02-04,423.25,West,Home,New,Referral,4,11.88,148.54,Bank Transfer
ORD-OMJF-001666,2025-02-04,237.67,Central,Sports,New,Social,3,5.93,85.86,Card
ORD-ETYJ-001667,2025-02-04,361.74,North,Electronics,New,Paid Search,2,12.95,74.95,Card
ORD-MFHJ-001668,2025-02-04,67.17,North,Sports,New,Paid Search,1,11.84,21.94,Card
ORD-THCA-001669,2025-02-04,134.71,South,Apparel,New,Organic,3,16.48,51.34,Bank Transfer
ORD-BSIP-001670,2025-02-04,102.61,North,Home,Returning,Social,1,9.80,32.40,Wallet
ORD-SFPW-001671,2025-02-04,230.25,North,Home,Returning,Email,3,15.61,68.16,Card
ORD-LOLO-001672,2025-02-04,207.28,West,Electronics,Returning,Paid Search,1,8.73,47.58,Wallet
ORD-CCHA-001673,2025-02-04,25.85,South,Accessories,Returning,Email,1,10.46,11.95,COD
ORD-ATVY-001674,2025-02-04,215.79,Central,Electronics,New,Paid Search,1,4.23,59.85,Bank Transfer
ORD-MPRC-001675,2025-02-04,157.34,North,Beauty,Returning,Referral,4,10.62,73.43,Card
ORD-WSHM-001676,2025-02-04,113.75,Central,Beauty,Returning,Social,3,7.05,53.64,Bank Transfer
ORD-CWZR-001677,2025-02-04,58.45,West,Accessories,Returning,Email,2,2.90,32.19,Card
ORD-KJMO-001678,2025-02-04,580.18,North,Electronics,New,Paid Search,3,8.89,116.67,Bank Transfer
ORD-DRZU-001679,2025-02-04,70.77,North,Apparel,Returning,Paid Search,1,4.42,33.48,Card
ORD-IZKW-001680,2025-02-04,185.86,East,Electronics,Returning,Organic,1,12.20,40.79,Card
ORD-UONC-001681,2025-02-04,57.07,East,Apparel,New,Organic,1,9.23,23.31,Card
ORD-NRCC-001682,2025-02-04,106.19,Central,Home,New,Paid Search,1,10.03,30.10,Card
ORD-JLDV-001683,2025-02-04,95.53,East,Accessories,New,Paid Search,3,7.84,50.02,Card
ORD-YMXL-001684,2025-02-05,96.05,South,Beauty,Returning,Email,2,6.88,46.08,Card
ORD-JNXP-001685,2025-02-05,93.18,Central,Home,Returning,Referral,1,4.43,32.57,COD
ORD-GZNO-001686,2025-02-05,208.22,South,Sports,New,Referral,3,12.26,61.66,Wallet
ORD-TYNJ-001687,2025-02-05,82.69,Central,Home,Returning,Organic,1,11.02,23.33,Card
ORD-ZSKP-001688,2025-02-05,124.59,Central,Apparel,Returning,Social,2,11.65,48.05,Card
ORD-BKGX-001689,2025-02-05,45.10,West,Apparel,New,Social,1,17.40,16.84,Bank Transfer
ORD-TVHR-001690,2025-02-05,265.63,North,Home,New,Paid Search,3,14.67,79.97,COD
ORD-WSYS-001691,2025-02-05,215.56,Central,Sports,Returning,Organic,3,3.52,82.32,Card
ORD-IWVR-001692,2025-02-05,72.32,West,Beauty,New,Organic,2,9.00,33.99,Card
ORD-WVRO-001693,2025-02-05,180.24,South,Electronics,Returning,Email,1,11.08,43.15,Card
ORD-ROCT-001694,2025-02-05,381.87,Central,Electronics,Returning,Email,2,8.18,94.16,Wallet
ORD-MZRK-001695,2025-02-05,60.15,Central,Beauty,New,Social,2,8.08,27.29,Card
ORD-MITI-001696,2025-02-05,225.60,North,Sports,New,Social,3,14.31,72.15,Wallet
ORD-ONPS-001697,2025-02-05,83.80,Central,Home,Returning,Organic,1,7.23,28.36,COD
ORD-TDOD-001698,2025-02-05,248.68,East,Sports,Returning,Organic,3,8.53,88.27,Card
ORD-BDNQ-001699,2025-02-05,190.89,East,Apparel,Returning,Organic,3,14.50,73.39,Card
ORD-OOOE-001700,2025-02-05,488.73,North,Electronics,Returning,Email,2,11.41,108.64,Wallet
ORD-QJZG-001701,2025-02-05,210.97,North,Electronics,New,Social,1,7.78,53.97,Card
ORD-NOHJ-001702,2025-02-05,160.86,West,Apparel,New,Referral,3,9.49,65.85,Wallet
ORD-NZZT-001703,2025-02-05,106.02,North,Apparel,New,Social,2,8.78,42.40,Bank Transfer
ORD-KKQP-001704,2025-02-05,81.47,West,Sports,Returning,Organic,1,10.39,26.31,COD
ORD-TXCH-001705,2025-02-05,495.43,East,Home,New,Referral,5,8.03,141.39,Wallet
ORD-NNUL-001706,2025-02-05,56.05,North,Apparel,New,Paid Search,1,10.69,21.43,Card
ORD-BAPP-001707,2025-02-05,89.69,North,Home,Returning,Paid Search,1,11.35,28.44,COD
ORD-SBXK-001708,2025-02-05,53.25,South,Apparel,New,Email,1,18.14,18.54,Card
ORD-NILZ-001709,2025-02-05,76.78,East,Sports,New,Social,1,5.13,26.43,Card
ORD-AJIF-001710,2025-02-05,365.03,East,Electronics,Returning,Email,2,13.11,71.70,Bank Transfer
ORD-BVLU-001711,2025-02-05,85.12,West,Sports,Returning,Email,1,12.21,29.73,Card
ORD-KEAN-001712,2025-02-05,349.66,West,Home,Returning,Referral,4,6.94,113.59,Bank Transfer
ORD-UNMX-001713,2025-02-05,28.49,West,Accessories,New,Referral,1,7.39,14.13,Bank Transfer
ORD-RFFI-001714,2025-02-05,159.62,Central,Home,Returning,Referral,2,8.39,54.68,Bank Transfer
ORD-MDKP-001715,2025-02-05,90.99,Central,Beauty,New,Social,2,6.23,42.67,Card
ORD-NWXM-001716,2025-02-05,125.01,East,Home,New,Social,2,17.38,35.75,Card
ORD-FWVY-001717,2025-02-05,247.78,West,Home,New,Email,3,12.12,68.54,Card
ORD-LLUC-001718,2025-02-05,45.99,East,Beauty,Returning,Referral,1,5.26,22.34,Card
ORD-FKMU-001719,2025-02-05,764.01,West,Electronics,New,Paid Search,4,14.17,150.49,Card
ORD-KTDL-001720,2025-02-05,94.68,North,Accessories,New,Referral,4,13.65,43.11,Wallet
ORD-HSDT-001721,2025-02-05,18.36,North,Accessories,New,Paid Search,1,14.35,8.15,Wallet
ORD-WEDJ-001722,2025-02-05,171.55,East,Apparel,Returning,Email,3,7.57,74.31,Card
ORD-KBJH-001723,2025-02-05,113.00,South,Apparel,Returning,Organic,2,15.12,41.61,Card
ORD-ENBI-001724,2025-02-05,213.18,East,Electronics,New,Referral,1,15.97,54.38,Card
ORD-BFIQ-001725,2025-02-05,82.92,East,Sports,Returning,Paid Search,1,6.71,29.25,Card
ORD-YYIM-001726,2025-02-05,273.92,Central,Home,New,Social,3,5.81,96.84,Wallet
ORD-FBCG-001727,2025-02-05,558.53,West,Electronics,New,Paid Search,3,10.37,120.76,Card
ORD-ZCLX-001728,2025-02-05,259.40,East,Sports,New,Social,4,13.54,79.10,Card
ORD-EQHO-001729,2025-02-05,173.97,South,Sports,Returning,Referral,2,15.44,53.45,Card
ORD-XFYO-001730,2025-02-05,180.30,East,Sports,Returning,Email,2,4.77,71.04,Card
ORD-XASV-001731,2025-02-05,668.94,West,Electronics,New,Paid Search,3,10.11,149.39,Bank Transfer
ORD-VUBC-001732,2025-02-05,423.44,West,Electronics,Returning,Organic,2,13.66,80.60,Bank Transfer
ORD-GAUI-001733,2025-02-05,35.75,West,Beauty,New,Social,1,16.40,15.27,Bank Transfer
ORD-KBEJ-001734,2025-02-05,26.84,Central,Accessories,Returning,Email,1,11.43,12.67,Card
ORD-CXOC-001735,2025-02-06,304.02,North,Home,Returning,Referral,4,13.22,91.49,Card
ORD-LPIC-001736,2025-02-06,104.67,West,Home,Returning,Organic,1,4.53,34.40,Card
ORD-HGLL-001737,2025-02-06,27.80,West,Accessories,Returning,Organic,1,3.86,14.67,Card
ORD-WPYG-001738,2025-02-06,41.81,North,Apparel,Returning,Social,1,4.82,17.79,Bank Transfer
ORD-DAGV-001739,2025-02-06,173.03,Central,Electronics,New,Social,1,7.71,41.53,Card
ORD-AOLO-001740,2025-02-06,226.48,North,Apparel,Returning,Referral,4,4.62,88.20,Wallet
ORD-SPVE-001741,2025-02-06,243.04,East,Apparel,Returning,Organic,4,7.87,101.63,Card
ORD-TIII-001742,2025-02-06,23.92,West,Accessories,Returning,Paid Search,1,9.36,11.84,Card
ORD-CGMW-001743,2025-02-06,49.65,Central,Apparel,New,Referral,1,15.13,18.66,Card
ORD-GFTK-001744,2025-02-06,165.50,North,Apparel,Returning,Organic,3,7.50,69.70,Wallet
ORD-QCOK-001745,2025-02-06,83.64,North,Sports,Returning,Social,1,2.21,33.97,Card
ORD-GBGN-001746,2025-02-06,135.98,South,Home,Returning,Organic,2,7.31,47.71,Card
ORD-TMVR-001747,2025-02-06,380.33,South,Home,New,Social,5,18.65,100.10,Bank Transfer
ORD-EROF-001748,2025-02-06,75.67,North,Home,New,Organic,1,6.96,25.81,Card
ORD-AFPQ-001749,2025-02-06,186.17,Central,Beauty,New,Paid Search,5,5.66,92.61,COD
ORD-KDNP-001750,2025-02-06,77.00,North,Home,New,Organic,1,13.00,21.83,Card
ORD-PNMG-001751,2025-02-06,112.87,North,Apparel,Returning,Social,2,4.34,52.41,Bank Transfer
ORD-UHXQ-001752,2025-02-06,275.31,North,Home,Returning,Referral,3,8.07,89.12,Card
ORD-CXLY-001753,2025-02-06,232.32,East,Electronics,Returning,Email,1,4.71,64.56,Card
ORD-WGGF-001754,2025-02-06,23.88,West,Accessories,New,Paid Search,1,11.71,11.64,Card
ORD-HYLW-001755,2025-02-06,129.49,East,Sports,New,Social,2,14.51,37.59,Card
ORD-XNBT-001756,2025-02-06,99.56,Central,Home,Returning,Organic,1,6.56,34.26,Card
ORD-XQRG-001757,2025-02-06,411.11,East,Sports,Returning,Paid Search,4,8.86,146.02,Card
ORD-VIXK-001758,2025-02-06,381.02,East,Sports,Returning,Social,5,8.09,146.53,Bank Transfer
ORD-GRNQ-001759,2025-02-06,38.25,North,Accessories,New,Email,2,11.91,18.75,Card
ORD-HYSM-001760,2025-02-06,94.45,South,Home,Returning,Organic,1,1.85,30.56,Bank Transfer
ORD-DEFR-001761,2025-02-06,258.82,East,Apparel,New,Organic,5,13.47,103.84,Wallet
ORD-ZIEJ-001762,2025-02-06,22.92,South,Accessories,Returning,Email,1,11.87,11.14,Card
ORD-NASR-001763,2025-02-06,30.76,West,Accessories,Returning,Email,1,3.49,15.72,Bank Transfer
ORD-VPOA-001764,2025-02-06,115.30,South,Apparel,Returning,Organic,2,0.27,56.73,Card
ORD-VQXE-001765,2025-02-06,154.21,West,Electronics,New,Social,1,16.52,31.08,Card
ORD-XQSL-001766,2025-02-06,714.38,West,Electronics,New,Referral,4,11.09,148.92,Bank Transfer
ORD-GFGH-001767,2025-02-06,41.35,Central,Beauty,New,Email,1,8.80,20.66,Bank Transfer
ORD-IAFL-001768,2025-02-06,158.49,East,Apparel,Returning,Email,3,15.39,57.97,Card
ORD-NUKO-001769,2025-02-06,146.54,South,Beauty,New,Paid Search,4,12.70,67.06,Card
ORD-AVYX-001770,2025-02-06,219.18,West,Electronics,New,Referral,1,13.65,46.25,COD
ORD-TDLU-001771,2025-02-06,95.53,East,Sports,Returning,Email,1,4.58,36.65,Card
ORD-UZXK-001772,2025-02-06,164.47,Central,Sports,New,Paid Search,2,13.23,50.97,Card
ORD-NEIQ-001773,2025-02-06,39.62,East,Beauty,Returning,Social,1,9.02,18.32,COD
ORD-YCNG-001774,2025-02-06,108.66,North,Apparel,Returning,Email,2,4.21,46.34,Card
ORD-SUJT-001775,2025-02-06,28.54,West,Accessories,Returning,Email,1,5.26,14.48,Card
ORD-IBNY-001776,2025-02-06,87.07,West,Accessories,Returning,Email,3,4.67,45.89,Card
ORD-ZKWW-001777,2025-02-06,88.86,East,Sports,Returning,Organic,1,3.43,36.10,Bank Transfer
ORD-FLTT-001778,2025-02-06,547.35,East,Electronics,New,Paid Search,3,15.55,103.05,Card
ORD-QMIW-001779,2025-02-06,296.03,East,Home,Returning,Paid Search,3,3.91,113.39,Card
ORD-JXWQ-001780,2025-02-06,84.91,West,Home,New,Organic,1,3.61,30.05,Card
ORD-LGPC-001781,2025-02-06,195.56,West,Sports,Returning,Referral,2,8.20,70.38,Card
ORD-JLPT-001782,2025-02-06,73.37,West,Sports,New,Email,1,11.39,26.13,Card
ORD-XPQW-001783,2025-02-06,282.05,Central,Sports,New,Referral,3,5.02,101.87,Card
ORD-TQYT-001784,2025-02-06,24.21,North,Accessories,New,Referral,1,13.22,11.64,Wallet
ORD-NNAK-001785,2025-02-06,57.87,East,Apparel,New,Referral,1,7.73,23.89,Card
ORD-IMHK-001786,2025-02-06,299.05,East,Home,Returning,Email,3,8.89,91.63,Wallet
ORD-BXRG-001787,2025-02-06,138.57,South,Sports,New,Paid Search,2,12.07,47.73,Card
ORD-EIDR-001788,2025-02-06,56.66,Central,Apparel,New,Referral,1,3.93,26.17,Wallet
ORD-ZNTY-001789,2025-02-06,165.54,East,Electronics,New,Social,1,19.01,27.36,Card
ORD-VALC-001790,2025-02-06,30.34,North,Accessories,Returning,Organic,1,6.32,15.81,COD
ORD-GWGH-001791,2025-02-06,31.22,North,Beauty,Returning,Paid Search,1,5.07,16.46,Wallet
ORD-XDMH-001792,2025-02-06,450.41,North,Electronics,Returning,Email,2,4.58,99.80,Card
ORD-IIAQ-001793,2025-02-07,359.38,East,Home,Returning,Organic,4,6.47,119.35,Wallet
ORD-ZGNJ-001794,2025-02-07,54.95,North,Apparel,Returning,Email,1,11.55,23.46,COD
ORD-MUQS-001795,2025-02-07,103.63,South,Beauty,Returning,Email,2,2.15,49.32,Card
ORD-QYQD-001796,2025-02-07,48.89,South,Sports,New,Referral,1,16.98,14.57,COD
ORD-SOTI-001797,2025-02-07,165.05,Central,Electronics,Returning,Paid Search,1,12.44,37.58,Wallet
ORD-ZVSV-001798,2025-02-07,75.75,West,Sports,New,Referral,1,18.28,20.88,Card
ORD-PKWI-001799,2025-02-07,187.33,North,Home,Returning,Paid Search,2,6.94,71.70,Card
ORD-BZYH-001800,2025-02-07,209.07,East,Electronics,Returning,Email,1,5.58,48.62,Card
ORD-BIXM-001801,2025-02-07,376.67,West,Electronics,New,Organic,2,19.24,68.85,Wallet
ORD-OQLF-001802,2025-02-07,655.13,North,Electronics,New,Referral,3,12.82,134.58,Wallet
ORD-OULC-001803,2025-02-07,130.74,North,Accessories,New,Email,5,11.05,62.97,Card
ORD-JBXD-001804,2025-02-07,240.20,North,Apparel,Returning,Email,4,7.79,101.41,Wallet
ORD-WIJC-001805,2025-02-07,199.86,North,Electronics,New,Organic,1,17.54,41.08,Card
ORD-MLYC-001806,2025-02-07,41.00,South,Beauty,New,Paid Search,1,14.92,17.98,Card
ORD-JBLJ-001807,2025-02-07,71.28,East,Home,New,Social,1,7.04,22.65,Bank Transfer
ORD-GVWL-001808,2025-02-07,156.46,West,Accessories,Returning,Social,5,6.93,76.27,Wallet
ORD-TVPI-001809,2025-02-07,119.37,South,Accessories,New,Social,4,10.09,55.72,Card
ORD-QPPT-001810,2025-02-07,83.85,South,Sports,New,Social,1,10.27,31.20,Bank Transfer
ORD-KBSP-001811,2025-02-07,70.73,Central,Beauty,Returning,Social,2,10.76,31.58,Wallet
ORD-VCYA-001812,2025-02-07,26.50,East,Accessories,Returning,Organic,1,6.09,13.72,Card
ORD-DKJV-001813,2025-02-07,88.04,Central,Home,Returning,Social,1,10.58,30.68,Card
ORD-XTIS-001814,2025-02-07,89.35,West,Home,Returning,Organic,1,8.62,30.03,Card
ORD-WUGR-001815,2025-02-07,312.88,West,Electronics,New,Email,2,19.49,50.27,Wallet
ORD-GQAW-001816,2025-02-07,96.57,North,Sports,Returning,Email,1,2.40,40.06,Wallet
ORD-NSIF-001817,2025-02-07,101.05,North,Home,New,Referral,1,11.14,33.76,Card
ORD-CSKR-001818,2025-02-07,639.68,Central,Electronics,Returning,Email,4,9.80,147.04,Card
ORD-JWDF-001819,2025-02-07,26.31,East,Accessories,New,Referral,1,9.28,12.56,Card
ORD-HXQV-001820,2025-02-07,230.36,North,Sports,New,Social,3,9.79,79.09,Card
ORD-WQAE-001821,2025-02-07,193.51,North,Home,Returning,Paid Search,2,19.17,49.98,Card
ORD-IQRJ-001822,2025-02-07,849.71,West,Electronics,Returning,Referral,4,7.76,182.52,Wallet
ORD-BGQR-001823,2025-02-07,202.25,Central,Sports,Returning,Referral,2,15.51,71.58,Card
ORD-HINB-001824,2025-02-07,645.64,West,Electronics,Returning,Organic,3,5.99,168.92,Card
ORD-CQKX-001825,2025-02-07,100.16,East,Sports,Returning,Referral,1,9.79,34.70,Card
ORD-XAIH-001826,2025-02-07,33.21,East,Beauty,New,Social,1,16.26,13.47,Card
ORD-IRRZ-001827,2025-02-07,75.23,West,Accessories,New,Organic,3,7.12,39.07,Card
ORD-LJNN-001828,2025-02-07,177.42,Central,Beauty,New,Organic,5,13.13,71.06,COD
ORD-IRNI-001829,2025-02-07,53.84,West,Accessories,New,Paid Search,2,9.31,24.23,Bank Transfer
ORD-MGPW-001830,2025-02-07,54.46,Central,Accessories,New,Paid Search,2,12.60,24.71,Wallet
ORD-CTHE-001831,2025-02-07,63.73,West,Accessories,New,Organic,3,14.17,28.70,Wallet
ORD-JVOZ-001832,2025-02-07,24.43,Central,Accessories,Returning,Social,1,2.55,12.98,Card
ORD-PBGV-001833,2025-02-07,505.86,East,Home,New,Referral,5,7.10,172.82,Card
ORD-ZSNJ-001834,2025-02-07,142.46,Central,Accessories,New,Paid Search,5,15.62,63.47,Wallet
ORD-SBHJ-001835,2025-02-07,171.75,Central,Home,New,Email,2,13.69,52.12,Card
ORD-CSBT-001836,2025-02-07,73.57,West,Home,Returning,Referral,1,13.80,21.10,Card
ORD-BIZW-001837,2025-02-07,269.87,East,Home,New,Organic,3,3.71,106.60,Card
ORD-UDJL-001838,2025-02-07,214.71,West,Sports,New,Social,3,9.56,80.63,Card
ORD-TCNG-001839,2025-02-07,1042.11,West,Electronics,Returning,Email,4,6.27,275.12,COD
ORD-VILR-001840,2025-02-07,27.92,East,Accessories,New,Social,1,7.74,14.72,Card
ORD-ZWVT-001841,2025-02-07,55.77,East,Accessories,New,Referral,2,9.95,29.14,Bank Transfer
ORD-HCZK-001842,2025-02-07,53.52,East,Apparel,Returning,Social,1,5.50,23.95,Card
ORD-ZBLN-001843,2025-02-07,192.74,North,Home,Returning,Email,2,12.55,63.63,Bank Transfer
ORD-LUJG-001844,2025-02-07,120.78,East,Apparel,New,Social,3,14.34,45.35,Wallet
ORD-PWXZ-001845,2025-02-07,79.44,South,Sports,Returning,Social,1,5.69,28.25,Card
ORD-FLMI-001846,2025-02-07,33.37,Central,Beauty,New,Organic,1,18.18,14.25,Bank Transfer
ORD-UTVG-001847,2025-02-07,79.96,West,Sports,Returning,Referral,1,9.74,28.12,Card
ORD-DDDQ-001848,2025-02-07,84.83,North,Sports,Returning,Referral,1,7.76,30.94,Wallet
ORD-ZFYN-001849,2025-02-07,308.74,North,Electronics,New,Referral,2,2.80,82.38,Card
ORD-PYPN-001850,2025-02-07,75.52,East,Sports,New,Referral,1,13.37,25.24,Bank Transfer
ORD-RRZS-001851,2025-02-07,91.88,Central,Home,Returning,Referral,1,2.96,32.43,Card
ORD-AJMM-001852,2025-02-07,68.92,South,Home,New,Organic,1,15.41,18.67,Card
ORD-NMFP-001853,2025-02-08,95.71,East,Apparel,New,Paid Search,2,12.36,39.28,Card
ORD-DAWC-001854,2025-02-08,86.14,South,Home,Returning,Social,1,8.20,27.73,Wallet
ORD-MQNB-001855,2025-02-08,160.38,North,Home,New,Social,2,19.86,41.70,Card
ORD-ZOFU-001856,2025-02-08,140.58,East,Beauty,Returning,Paid Search,3,12.11,66.47,Bank Transfer
ORD-HWBO-001857,2025-02-08,799.17,West,Electronics,Returning,Referral,4,10.67,169.26,Card
ORD-LJMA-001858,2025-02-08,175.63,West,Apparel,Returning,Organic,4,5.13,77.44,Card
ORD-YBAJ-001859,2025-02-08,57.69,South,Accessories,New,Referral,2,13.30,27.24,Wallet
ORD-VVYU-001860,2025-02-08,316.67,Central,Home,Returning,Email,4,9.81,105.24,Card
ORD-EIYW-001861,2025-02-08,79.15,Central,Beauty,Returning,Social,2,3.91,37.98,Card
ORD-SUFG-001862,2025-02-08,473.34,West,Home,Returning,Email,5,0.00,172.71,Bank Transfer
ORD-WSGP-001863,2025-02-08,153.33,East,Home,New,Paid Search,2,8.21,52.77,Wallet
ORD-PJGM-001864,2025-02-08,208.10,East,Sports,New,Organic,2,7.72,76.20,Card
ORD-WXBK-001865,2025-02-08,48.36,West,Accessories,Returning,Social,2,5.44,24.13,Card
ORD-DMHN-001866,2025-02-08,44.31,Central,Beauty,Returning,Paid Search,1,10.51,20.67,Bank Transfer
ORD-TZUP-001867,2025-02-08,643.60,West,Electronics,Returning,Email,3,14.85,129.55,Card
ORD-GHDH-001868,2025-02-08,193.79,East,Home,Returning,Email,2,6.43,68.06,Card
ORD-SUAQ-001869,2025-02-08,43.96,South,Beauty,New,Paid Search,1,5.56,21.66,Card
ORD-WGOS-001870,2025-02-08,74.86,South,Sports,Returning,Organic,1,9.68,27.24,COD
ORD-EBKJ-001871,2025-02-08,96.03,Central,Home,Returning,Referral,1,7.71,30.54,Card
ORD-BCHP-001872,2025-02-08,225.79,West,Home,New,Social,3,19.76,51.89,Card
ORD-VPIA-001873,2025-02-08,189.42,North,Home,New,Social,3,14.82,59.49,Bank Transfer
ORD-MEGO-001874,2025-02-08,86.37,South,Home,Returning,Referral,1,11.54,27.26,Wallet
ORD-QYHS-001875,2025-02-08,122.85,Central,Apparel,Returning,Email,2,3.29,54.08,Card
ORD-JUQJ-001876,2025-02-08,231.01,West,Home,New,Social,3,12.38,70.74,Bank Transfer
ORD-JCUC-001877,2025-02-08,85.42,East,Accessories,Returning,Email,3,6.70,45.77,COD
ORD-EVVQ-001878,2025-02-08,165.11,South,Sports,New,Organic,2,10.63,56.85,Card
ORD-XCUA-001879,2025-02-08,283.81,East,Apparel,Returning,Organic,5,3.74,123.75,Wallet
ORD-UZEO-001880,2025-02-08,194.65,East,Electronics,Returning,Paid Search,1,12.55,40.12,Card
ORD-VEJC-001881,2025-02-08,98.10,Central,Home,Returning,Paid Search,1,3.10,36.20,Wallet
ORD-LDFP-001882,2025-02-08,92.56,West,Home,Returning,Social,1,12.35,28.65,Card
